1.554384094272581628e+06,2.741108985755067451e+01,1.785321273311112691e+02,1.511676424333255682e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785356392903071878e+02,1.511711558969475107e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785391539170076385e+02,1.511746720291667714e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785426687416455991e+02,1.511781883593441194e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785461837640121416e+02,1.511817048874730745e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785496962169647759e+02,1.511852188451509846e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785532118969926216e+02,1.511887360311795021e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785567267651045995e+02,1.511922524049597882e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785602414570349481e+02,1.511957686025017153e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785637551502736073e+02,1.511992838010297646e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785672700507217314e+02,1.512028002072523805e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785707837656419770e+02,1.512063154275142836e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785742998836645654e+02,1.512098330518839759e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785778126110988921e+02,1.512133472842413937e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785813263583239632e+02,1.512168625369511972e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785848392946737420e+02,1.512203769782617258e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785883550810108034e+02,1.512238942710158369e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785918700562343986e+02,1.512274107521630242e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785953840333231710e+02,1.512309262348275070e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.785988988426456956e+02,1.512344425500096747e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786024134752091754e+02,1.512379586885440119e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786059276712626911e+02,1.512414743901650240e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786094428858723120e+02,1.512449911111131371e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786129575499113571e+02,1.512485072810324596e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786164712159929309e+02,1.512520224527885659e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786199862749078875e+02,1.512555390178353036e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786235011569759763e+02,1.512590554060492423e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786270154157116394e+02,1.512625711706469076e+02
